19,1,1,1,0,2,0,1,0,0
0,25,0,0,0,0,0,0,0,0
0,15,9,0,0,0,0,0,0,1
0,1,0,23,0,0,0,1,0,0
0,8,0,2,10,2,0,2,1,0
3,4,0,0,0,13,0,5,0,0
0,1,0,0,0,0,23,1,0,0
1,4,0,5,1,0,0,13,0,1
0,2,0,13,0,0,0,3,7,0
0,14,0,0,0,1,0,1,0,9
