25,0,0,0,0,0,0,0,0,0
0,23,0,1,0,0,0,0,1,0
0,5,19,0,0,1,0,0,0,0
0,0,0,25,0,0,0,0,0,0
0,1,0,0,16,8,0,0,0,0
0,0,0,0,0,22,0,2,1,0
1,0,0,1,0,0,23,0,0,0
0,0,0,1,0,1,0,22,1,0
0,0,0,0,0,0,0,0,25,0
1,3,1,0,0,1,0,0,0,19
